id,pred
2596,85210.27768
2597,46060.20471
2598,66487.12106
2599,42871.2726
2600,201236.7454
2601,73069.99201
2602,120220.1683
2603,35647.87811
2604,74340.51677
2605,116053.541
2606,119106.1486
2607,92130.17449
2608,100680.4768
2609,114817.9851
2610,129191.8
2611,37333.98206
2612,65306.03178
2613,98346.79156
2614,142291.7249
2615,91577.65306
2616,102867.8109
2617,99544.30768
2618,57108.93274
2619,100907.1276
2620,121634.9184
2621,112869.3591
2622,126592.2861
2623,145039.0375
2624,122826.6154
2625,78718.11026
2626,125406.0811
2627,106944.0006
2628,98955.64571
2629,82399.52255
2630,127644.9058
2631,170422.7208
2632,78192.27628
2633,155106.1898
2634,107235.1035
2635,112268.5058
2636,92165.40982
2637,120087.7607
2638,48678.40478
2639,66702.8678
2640,140779.6359
2641,82103.29958
2642,87623.30473
2643,57584.97373
2644,82627.19232
2645,64014.92332
2646,89727.77132
2647,92745.52463
2648,47904.89204
2649,127259.2673
2650,109287.2683
2651,132682.8041
2652,83698.01286
2653,102034.7276
2654,88060.77978
2655,135595.8438
2656,76267.56906
2657,83193.72778
2658,115164.7342
2659,111276.1405
2660,74556.18002
2661,119839.6054
2662,73683.72658
2663,30926.78177
2664,119626.6275
2665,19732.08044
2666,181431.5661
2667,78302.15756
2668,92319.06923
2669,58136.55665
2670,6034.2034
2671,24521.1403
2672,142811.4015
2673,126094.1159
2674,118837.1667
2675,78473.6523
2676,121231.5046
2677,94778.92042
2678,85188.81322
2679,18226.54842
2680,133327.2655
2681,55352.1586
2682,69529.00819
2683,16335.50623
2684,110807.9643
2685,115543.9157
2686,107574.9828
2687,82195.88293
2688,89414.88598
2689,105824.916
2690,163762.3136
2691,77883.54622
2692,75447.58414
2693,139339.6742
2694,108571.8269
2695,103096.2954
2696,44117.44671
2697,146752.5078
2698,39757.79103
2699,22393.18268
2700,108851.8719
2701,40027.36427
2702,53231.82141
2703,48547.84562
2704,56219.52544
2705,100000.3599
2706,93806.84437
2707,67029.26255
2708,67116.12062
2709,60563.83551
2710,13272.27457
2711,102074.4969
2712,123801.6363
2713,100490.0367
2714,101101.1096
2715,49430.99349
2716,65570.25209
2717,43441.27557
2718,108455.115
2719,107479.2935
2720,81679.26558
2721,99386.06437
2722,86250.49135
2723,84734.48982
2724,88143.47555
2725,91793.83295
2726,28573.86124
2727,113946.3985
2728,72964.30509
2729,100592.6966
2730,35415.55915
2731,177495.3056
2732,49629.14386
2733,84356.33181
2734,138601.0774
2735,45746.29733
2736,103634.0701
2737,62292.12572
2738,10208.24773
2739,171255.8622
2740,129718.2887
2741,70650.44672
2742,125085.1805
2743,123116.2848
2744,120441.0709
2745,41554.03493
2746,56490.89293
2747,67557.42105
2748,105054.4041
2749,177426.5638
2750,126293.7311
2751,80820.244
2752,80312.82308
2753,93451.25071
2754,24365.15878
2755,123125.2249
2756,-10140.17052
2757,114602.7024
2758,49544.84281
2759,130987.3622
2760,34683.27654
2761,52965.55184
2762,65005.82708
2763,112782.3838
2764,46622.89682
2765,67849.22015
2766,74138.94068
2767,57852.50184
2768,58889.82355
2769,66311.36383
2770,132786.5342
2771,130550.6376
2772,146545.7428
2773,94592.97461
2774,138539.0235
2775,78471.94138
2776,73668.04267
2777,31452.83329
2778,134734.5354
2779,44733.96797
2780,91890.74475
2781,85551.85537
2782,161639.8553
2783,65819.58794
2784,68815.26672
2785,-8637.513678
2786,45021.41093
2787,39096.00034
2788,106289.7683
2789,102652.2293
2790,89087.35306
2791,60670.53331
2792,131963.2191
2793,75692.16707
2794,12815.92333
2795,37136.10476
2796,54473.16649
2797,78818.74734
2798,119734.4212
2799,93957.23802
2800,149587.9968
2801,94364.88189
2802,78218.28527
2803,65457.19175
2804,69707.33422
2805,77186.09918
2806,125352.0776
2807,102097.9586
2808,43743.0703
2809,120044.0817
2810,40437.79916
2811,120846.7181
2812,37736.88647
2813,45148.33309
2814,66097.7695
2815,116972.6529
2816,79676.24277
2817,100703.5532
2818,96457.81629
2819,6116.045989
2820,98998.51995
2821,57481.00273
2822,47439.71649
2823,33388.70001
2824,111150.6635
2825,36745.08364
2826,161513.6034
2827,88585.2022
2828,86118.66546
2829,79013.86612
2830,100949.2974
2831,98799.23278
2832,223630.0439
2833,155327.2503
2834,94842.95259
2835,73748.88348
2836,85408.01974
2837,114968.2109
2838,95805.24574
2839,118511.3425
2840,104820.7718
2841,93316.675
2842,98106.88713
2843,76622.52514
2844,103304.3438
2845,110886.2056
2846,172223.4919
2847,-5533.552445
2848,107767.5343
2849,79841.42653
2850,60036.4938
2851,129555.8112
2852,105301.6271
2853,117765.3211
2854,55954.53418
2855,120842.1819
2856,112031.4782
2857,100176.398
2858,138821.6874
2859,118608.1404
2860,135197.736
2861,157570.1448
2862,131087.9546
2863,109690.8676
2864,79785.02031
2865,87687.38843
2866,48177.73619
2867,130830.1329
2868,65570.8861
2869,66763.36357
2870,135095.3913
2871,23882.34108
2872,132002.1563
2873,91880.98539
2874,151938.8844
2875,56717.15505
2876,120999.3028
2877,63082.74039
2878,107445.7576
2879,100802.6313
2880,154801.4334
2881,84030.92195
2882,110859.5057
2883,116325.9988
2884,87617.94463
2885,36009.70634
2886,26174.17788
2887,95631.70513
2888,86849.26677
2889,38551.14145
2890,81015.88106
2891,68035.14421
2892,81884.0431
2893,93522.60932
2894,64194.14795
2895,109933.385
2896,81152.47979
2897,115167.498
2898,83284.10061
2899,122196.1747
2900,74538.18712
2901,53395.61375
2902,85363.20122
2903,65322.35744
2904,10429.51494
2905,60152.27169
2906,89011.23252
2907,76694.18431
2908,85948.66572
2909,70546.29535
2910,106218.2991
2911,86171.35719
2912,105326.7158
2913,118110.7557
2914,71493.22099
2915,95290.93306
2916,81699.74255
2917,182020.6053
2918,104168.9176
2919,96729.01359
2920,119668.1091
2921,98485.9752
2922,77081.95731
2923,108566.0007
2924,72850.1719
2925,150530.0325
2926,147755.2099
2927,84198.55114
2928,28670.55599
2929,66923.36325
2930,80593.87423
2931,117260.5649
2932,76457.97199
2933,77819.38071
2934,66648.38386
2935,94213.63779
2936,37381.96817
2937,75228.56076
2938,133937.2854
2939,132688.7823
2940,81123.26575
2941,131646.2175
2942,115313.1251
2943,60311.71699
2944,73522.943
2945,61032.04739
2946,95131.84128
2947,162876.3692
2948,103227.1789
2949,110706.7532
2950,166952.2989
2951,129213.48
2952,65309.7835
2953,77679.43251
2954,108851.2138
2955,107338.1741
2956,73576.05718
2957,87010.86554
2958,151229.2862
2959,109562.6089
2960,122755.7212
2961,69286.85899
2962,125350.6179
2963,94088.26469
2964,107572.0349
2965,86877.53764
2966,79619.46773
2967,103891.3152
2968,78713.48321
2969,135215.6446
2970,77215.59713
2971,131320.5581
2972,170820.7101
2973,100203.4609
2974,107267.484
2975,136553.0469
2976,75201.57922
2977,161551.2255
2978,53389.24882
2979,24467.91189
2980,67428.08324
2981,98403.78912
2982,67440.15612
2983,113479.9016
2984,107058.5306
2985,108251.1712
2986,105278.6161
2987,60673.10978
2988,92306.11502
2989,67502.32344
2990,115432.6981
2991,84423.21865
2992,97794.57403
2993,93817.86099
2994,41678.06738
2995,132864.8438
2996,79038.61993
2997,64613.05331
2998,48199.15327
2999,38325.87772
3000,48692.07755
3001,18052.69052
3002,62023.40879
3003,88255.26651
3004,113310.5252
3005,152725.7583
3006,8756.632431
3007,110831.4724
3008,81066.25469
3009,70019.67295
3010,135147.9852
3011,97026.62311
3012,98356.44789
3013,85805.83585
3014,104600.5858
3015,87193.06674
3016,83183.88217
3017,115834.0133
3018,47041.43897
3019,77076.94455
3020,111330.7046
3021,5080.949904
3022,95759.35435
3023,129498.9364
3024,104938.9426
3025,110690.5063
3026,120337.6884
3027,61073.35373
3028,86110.04215
3029,84900.16065
3030,119585.0155
3031,88891.22199
3032,124579.9214
3033,111147.0572
3034,74241.36925
3035,121824.9229
3036,109327.1973
3037,84779.47482
3038,131468.7392
3039,88347.68494
3040,111883.938
3041,85290.9345
3042,124990.5704
3043,66924.76993
3044,131289.8114
3045,136907.7489
3046,58641.15595
3047,126963.4121
3048,95291.52412
3049,68052.56209
3050,129915.1925
3051,48306.98931
3052,76910.63713
3053,137173.7234
3054,128490.488
3055,68539.5873
3056,98096.87936
3057,100919.8462
3058,207605.4354
3059,93030.32837
3060,154974.5126
3061,20285.9277
3062,9823.444925
3063,70016.44679
3064,148111.071
3065,68205.4969
3066,136730.3088
3067,38139.47117
3068,105804.3422
3069,52284.99589
3070,56605.55497
3071,116727.9019
3072,-4819.01966
3073,100164.8007
3074,115789.6518
3075,82038.46944
3076,103787.7485
3077,83802.51546
3078,121762.2794
3079,105891.3275
3080,159131.3174
3081,128802.1351
3082,96133.05487
3083,119605.433
3084,124090.6206
3085,82564.01168
3086,68981.96831
3087,116890.8887
3088,63212.75304
3089,116612.7566
3090,74204.10137
3091,102799.4076
3092,50302.34444
3093,68031.86028
3094,72713.9262
3095,104335.8377
3096,63608.72961
3097,-7877.100874
3098,119123.4987
3099,5077.526
3100,113741.9893
3101,79623.21125
3102,68741.12691
3103,114163.9869
3104,84212.4784
3105,-1354.974824
3106,18444.38306
3107,51651.03083
3108,41828.93153
3109,68636.92779
3110,80878.48223
3111,64659.64982
3112,98838.79633
3113,128300.1331
3114,147425.1714
3115,93045.29125
3116,100638.9371
3117,111886.2716
3118,68704.05672
3119,36334.45847
3120,172448.5447
3121,111748.4633
3122,18253.87982
3123,116950.345
3124,100605.2541
3125,107853.1364
3126,83866.15468
3127,137643.6612
3128,153414.4158
3129,124367.6023
3130,55285.95659
3131,80702.22583
3132,39613.361
3133,121545.4923
3134,32800.81393
3135,67927.4733
3136,127662.8907
3137,88785.09916
3138,55533.46858
3139,163080.7268
3140,34838.27389
3141,34189.37082
3142,117406.748
3143,112137.3173
3144,62336.67684
3145,122922.4771
3146,106196.6758
3147,20228.13997
3148,61676.86146
3149,48593.47229
3150,103779.5584
3151,72749.76482
3152,154111.277
3153,99331.39622
3154,106245.5285
3155,121536.7877
3156,70574.25213
3157,101278.8733
3158,71942.19256
3159,86296.51669
3160,90157.89732
3161,149207.5368
3162,107257.1116
3163,53585.77668
3164,90013.03757
3165,91434.72716
3166,18603.24334
3167,122318.4138
3168,93578.50199
3169,37018.73467
3170,33082.99036
3171,103900.3062
3172,63485.4224
3173,94042.1661
3174,140116.876
3175,50512.64071
3176,51416.42099
3177,131876.2313
3178,128401.5106
3179,149552.6777
3180,64277.95885
3181,85372.08568
3182,93528.58514
3183,37138.54257
3184,67287.23627
3185,80338.32025
3186,47418.76977
3187,147424.7857
3188,76884.11189
3189,116529.0773
3190,92348.64332
3191,163154.6266
3192,87017.79163
3193,62721.48667
3194,104013.6448
3195,104085.9606
3196,99550.40419
3197,62299.59649
3198,71796.81227
3199,91564.49146
3200,91787.87234
3201,85734.21584
3202,109960.3845
3203,50274.72015
3204,115294.7796
3205,53332.66496
3206,134591.9998
3207,56869.21247
3208,89527.35321
3209,25000.45491
3210,68314.2362
3211,32656.23326
3212,99129.05589
3213,61459.92651
3214,81592.52054
3215,152093.3141
3216,20988.79812
3217,67264.56081
3218,117762.2595
3219,109756.8363
3220,85687.85595
3221,31549.80606
3222,107525.1584
3223,98986.8591
3224,110482.8286
3225,163421.8607
3226,63582.13652
3227,70045.19745
3228,47337.87135
3229,100464.4584
3230,45684.07522
3231,138332.9313
3232,123050.4055
3233,125782.8302
3234,48076.49243
3235,161209.9731
3236,72539.93101
3237,106858.0187
3238,122650.8675
3239,70842.99965
3240,64790.30422
3241,81570.08638
3242,119389.7404
3243,37451.10021
3244,71027.50772
3245,67815.62185
3246,86892.3815
3247,142102.3293
3248,-7049.026822
3249,126540.166
3250,97905.89411
3251,68852.69272
3252,95778.89105
3253,162640.6725
3254,113163.362
3255,95198.29251
3256,80157.82683
3257,99177.68716
3258,106605.4175
3259,117442.5906
3260,71174.85932
3261,67241.69035
3262,69707.75626
3263,61581.35897
3264,106534.1416
3265,41201.7711
3266,110250.327
3267,112831.8684
3268,142003.723
3269,154536.6852
3270,87355.44977
3271,76445.23067
3272,44056.26512
3273,11820.59403
3274,63179.84291
3275,118561.1861
3276,50711.86117
3277,84579.39981
3278,133525.5694
3279,93189.88187
3280,32664.0151
3281,114176.5653
3282,116026.405
3283,133989.7879
3284,60505.52233
3285,71281.28062
3286,38242.68227
3287,103848.149
3288,50380.5588
3289,47219.81326
3290,59608.98594
3291,120772.6774
3292,109449.9336
3293,130047.7559
3294,174481.5931
3295,131578.5529
3296,91704.46778
3297,87944.06039
3298,93699.23589
3299,86742.08299
3300,62352.64865
3301,127081.0457
3302,30413.2702
3303,77103.21461
3304,113596.9593
3305,87291.26293
3306,68206.71317
3307,103769.2148
3308,108802.991
3309,75455.49784
3310,84031.89497
3311,102593.4012
3312,104340.0264
3313,109979.9833
3314,17438.26876
3315,90977.62957
3316,52279.55402
3317,52808.8123
3318,93156.99872
3319,103841.3077
3320,196311.9862
3321,102435.7419
3322,123173.5014
3323,108862.4481
3324,97574.85012
3325,187574.2891
3326,106665.4697
3327,80414.04739
3328,81978.94993
3329,112570.7177
3330,64579.65508
3331,31363.64137
3332,63600.10129
3333,63194.97569
3334,109032.2842
3335,132125.3853
3336,132921.2177
3337,123631.1509
3338,117312.6003
3339,105963.0489
3340,112735.8543
3341,100472.2169
3342,52575.92898
3343,11555.15546
3344,177965.9048
3345,44922.97929
3346,61585.71045
3347,127386.3469
3348,27646.62757
3349,136242.9116
3350,65923.9747
3351,132379.9378
3352,93256.35014
3353,88020.12147
3354,66045.01988
3355,43787.4248
3356,83610.92513
3357,86241.88673
3358,61405.26875
3359,48754.59571
3360,142546.597
3361,105651.9346
3362,94900.74137
3363,112254.936
3364,45440.69773
3365,134027.6815
3366,40855.92524
3367,108246.3674
3368,43917.87259
3369,148608.3821
3370,26055.90604
3371,49879.91334
3372,42224.61861
3373,64746.72715
3374,46318.88468
3375,91517.50478
3376,44176.80997
3377,16042.07167
3378,70454.95766
3379,104479.466
3380,71382.41456
3381,82376.83505
3382,61005.22556
3383,54869.82801
3384,75103.6114
3385,114143.4469
3386,48625.98911
3387,110412.9774
3388,54749.79184
3389,84492.48668
3390,114169.0605
3391,81789.17508
3392,38442.51069
3393,106453.996
3394,108106.892
3395,155969.2421
3396,83001.94228
3397,92975.41553
3398,119339.6785
3399,75961.04033
3400,79232.88325
3401,125837.291
3402,175750.6015
3403,117172.6591
3404,76005.6679
3405,40048.52487
3406,67694.1685
3407,112376.5823
3408,28887.47605
3409,107008.6759
3410,126047.8007
3411,151971.8864
3412,92110.38327
3413,68684.6522
3414,87952.10376
3415,90964.84915
3416,89033.61091
3417,102586.4991
3418,114890.3944
3419,17432.62212
3420,82154.00936
3421,70628.69703
3422,110894.3907
3423,96659.44406
3424,82489.62967
3425,99224.48086
3426,122637.4419
3427,130920.3055
3428,140526.4043
3429,80598.20775
3430,12641.10088
3431,67016.16036
3432,84629.24037
3433,105544.4343
3434,73324.60713
3435,139018.5166
3436,118744.5593
3437,124135.6427
3438,59029.55339
3439,85551.1028
3440,81186.15534
3441,99122.03331
3442,86972.42952
3443,61340.84553
3444,35207.65615
3445,115901.2455
3446,121138.0864
3447,108216.1236
3448,102761.5928
3449,58354.76233
3450,130736.8705
3451,140835.6103
3452,68075.66354
3453,102001.4021
3454,127379.3473
3455,83903.15827
3456,104076.4886
3457,50199.80832
3458,84386.4518
3459,159278.0251
3460,90399.32999
3461,46697.62832
3462,50803.71102
3463,100728.4468
3464,97386.32916
3465,-10703.0514
3466,49171.40512
3467,114329.3654
3468,91949.42996
3469,30390.80288
3470,68782.13549
3471,67713.80951
3472,125465.5621
3473,42233.59683
3474,86276.85804
3475,108921.6803
3476,111167.7194
3477,130286.9583
3478,29741.33308
3479,54198.2826
3480,78051.14421
3481,111136.5487
3482,74537.21228
3483,90897.5198
3484,76082.50806
3485,96840.87993
3486,30172.36955
3487,117034.2111
3488,55408.30858
3489,-4108.302225
3490,145909.771
3491,181878.9291
3492,23704.11723
3493,101658.4685
3494,49035.43539
3495,67006.14403
3496,130579.6732
3497,137309.4534
3498,92564.15962
3499,104179.009
3500,169306.9836
3501,137792.6604
3502,39760.48954
3503,56875.33154
3504,33849.86416
3505,131380.5092
3506,58549.26797
3507,74137.19589
3508,44858.53111
3509,143687.6778
3510,49888.38932
3511,57490.56723
3512,157214.5227
3513,77654.94118
3514,60230.79645
3515,25036.68724
3516,41155.0369
3517,110314.1562
3518,12425.55022
3519,74182.03767
3520,105337.9545
3521,84980.51979
3522,134733.747
3523,118859.3663
3524,167940.1731
3525,146419.3325
3526,79336.14043
3527,92964.88185
3528,66417.9638
3529,132670.6599
3530,84894.07514
3531,80389.11359
3532,112290.8408
3533,120966.5444
3534,87230.62278
3535,85646.3216
3536,75712.78471
3537,67015.0323
3538,52588.94494
3539,79811.91926
3540,104674.417
3541,110248.7003
3542,107334.9372
3543,27154.06327
3544,109385.0596
3545,121059.7366
3546,85300.54499
3547,67347.91545
3548,44773.51591
3549,98478.24324
3550,90929.47845
3551,47681.303
3552,48763.02234
3553,155724.7297
3554,78319.80826
3555,107358.0941
3556,110315.0286
3557,143017.5798
3558,59763.33958
3559,165698.7291
3560,16472.7592
3561,94482.47483
3562,131887.9887
3563,51189.55523
3564,79609.50852
3565,60557.01831
3566,129487.1277
3567,101567.43
3568,64746.08728
3569,108548.8613
3570,117501.819
3571,25251.87367
3572,84095.63703
3573,92771.20266
3574,132261.3245
3575,48991.37981
3576,84273.52589
3577,124228.057
3578,49637.87145
3579,103577.4142
3580,38368.59321
3581,95432.83675
3582,21715.66423
3583,156515.1438
3584,97655.84296
3585,169404.0331
3586,88414.18228
3587,130300.7034
3588,81309.15149
3589,97047.82519
3590,131970.9417
3591,99410.82888
3592,58874.8508
3593,115740.0392
3594,159071.7215
3595,97021.22297
3596,48795.98793
3597,48707.81589
3598,37454.61642
3599,131029.6875
3600,116739.9895
3601,96643.20977
3602,66636.93362
3603,43000.52136
3604,77821.23031
3605,54887.43416
3606,75091.54006
3607,108791.3749
3608,134197.2931
3609,142183.3745
3610,144392.7932
3611,82493.85955
3612,154633.7011
3613,-14456.48901
3614,171975.0777
3615,75939.50235
3616,93771.90685
3617,114017.3437
3618,101533.4885
3619,107729.7538
3620,83477.80662
3621,161169.4983
3622,143797.7964
3623,32372.52909
3624,44465.96789
3625,86648.21759
3626,128338.7774
3627,72769.90381
3628,64694.11074
3629,88147.08397
3630,118852.5941
3631,187795.0516
3632,62254.80094
3633,35734.76743
3634,77810.89273
3635,83334.10214
3636,84221.66256
3637,109105.4979
3638,83061.17687
3639,110991.9418
3640,86038.93406
3641,25283.49375
3642,16562.10809
3643,4286.685064
3644,96675.7998
3645,93086.56772
3646,72136.43629
3647,117968.4822
3648,101261.6976
3649,135284.0795
3650,167327.6707
3651,84508.26493
3652,22623.19248
3653,67280.42156
3654,22390.14242
3655,67695.81254
3656,48833.10837
3657,111390.3103
3658,55376.51813
3659,119474.8014
3660,55363.03831
3661,90905.45318
3662,32266.1544
3663,88017.65215
3664,95412.08293
3665,97251.81879
3666,62792.15643
3667,64691.08788
3668,112454.5733
3669,113092.7519
3670,104241.7009
3671,70194.60459
3672,159896.1935
3673,107531.1613
3674,86452.4267
3675,82705.27293
3676,64177.8351
3677,101549.3243
3678,96812.17032
3679,85476.04754
3680,99906.99759
3681,90556.53335
3682,102689.168
3683,53957.06974
3684,98024.81874
3685,99418.05788
3686,112389.0827
3687,40488.6992
3688,119115.3935
3689,124499.428
3690,48423.54381
3691,112410.9559
3692,18279.02432
3693,26359.27879
3694,94176.01517
3695,53363.68341
3696,109031.4202
3697,18461.58125
3698,-15539.33571
3699,132848.5541
3700,88121.92661
3701,108403.1971
3702,33516.98079
3703,59692.99704
3704,95721.51276
3705,78292.43264
3706,56663.09458
3707,118493.3267
3708,118411.4151
3709,140490.6902
3710,129364.7597
3711,100920.6732
3712,111089.0509
3713,30093.15542
3714,56348.4122
3715,112413.7634
3716,93904.13615
3717,83965.27605
3718,54442.3107
3719,158745.9061
3720,-11394.05162
3721,96569.3287
3722,91450.51312
3723,77833.53539
3724,79650.40366
3725,132694.9292
3726,56487.25903
3727,73603.66684
3728,27453.08557
3729,177264.831
3730,104515.8038
3731,121196.1761
3732,123052.8676
3733,54112.43517
3734,55256.4877
3735,92442.75259
3736,111083.3948
3737,56285.52648
3738,64678.02118
3739,36263.29163
3740,108358.9659
3741,64960.74308
3742,162695.7015
3743,97756.01711
3744,91183.85933
3745,119548.3496
3746,114822.2436
3747,12374.67751
3748,50834.68588
3749,103286.3194
3750,79728.4373
3751,146985.0017
3752,123429.0474
3753,118568.1171
3754,158157.347
3755,54075.61326
3756,113356.9017
3757,76011.79576
3758,120970.9355
3759,73477.58103
3760,53481.06319
3761,188238.4782
3762,106486.3468
3763,46896.20392
3764,75957.19923
3765,49396.69353
3766,122097.7321
3767,122784.9744
3768,94449.96847
3769,126454.1572
3770,74429.78446
3771,76891.72359
3772,77084.62221
3773,93172.19612
3774,99448.33537
3775,36827.09417
3776,95864.91274
3777,55867.78573
3778,239516.0242
3779,90967.7525
3780,53080.56959
3781,161203.0893
3782,52356.70845
3783,66530.48843
3784,38306.91883
3785,111382.5794
3786,170661.0163
3787,72066.11949
3788,82565.69791
3789,80258.96851
3790,40545.77168
3791,71399.1452
3792,167607.7175
3793,118751.7613
3794,49241.68814
3795,59994.80172
3796,146169.0503
3797,116397.3467
3798,188620.4235
3799,62147.86348
3800,141266.264
3801,-10145.49957
3802,36072.64699
3803,57097.3342
3804,112952.5793
3805,45937.79713
3806,89286.43788
3807,66742.13691
3808,171988.2705
3809,72426.36717
3810,91883.16813
3811,123341.8412
3812,158858.538
3813,26836.77208
3814,24917.00324
3815,100820.7082
3816,74238.5213
3817,105627.3998
3818,125434.3613
3819,85708.60457
3820,82713.50127
3821,139821.6643
3822,8469.284899
3823,129979.6715
3824,67693.14884
3825,116118.7569
3826,57113.97266
3827,32972.31707
3828,82683.78674
3829,33748.99447
3830,25045.94614
3831,114214.2766
3832,101633.827
3833,107168.3206
3834,86418.45041
3835,90478.12769
3836,71098.12738
3837,88247.07448
3838,68230.51925
3839,48247.31063
3840,8103.060455
3841,82074.82845
3842,36650.20005
3843,171629.378
3844,160086.7278
3845,25741.08361
3846,111345.4608
3847,75910.36008
3848,76438.26497
3849,155799.1933
3850,81835.51815
3851,101082.9108
3852,-9147.354375
3853,30560.95493
3854,119227.2613
3855,91687.99515
3856,37692.64605
3857,-14679.70874
3858,116895.1987
3859,102927.2012
3860,92499.57053
3861,32250.77418
3862,158244.7805
3863,154138.2256
3864,83209.28504
3865,81840.76699
3866,73288.97042
3867,42386.88477
3868,85966.60049
3869,146182.6617
3870,59831.68952
3871,124231.53
3872,85447.03922
3873,122629.0355
3874,4024.770315
3875,79827.66626
3876,96832.74071
3877,74635.98963
3878,98461.53615
3879,45019.15428
3880,167685.5862
3881,147590.9565
3882,120311.9592
3883,128041.9548
3884,29720.88005
3885,97910.13179
3886,47228.2349
3887,146276.9478
3888,74970.14269
3889,164412.8011
3890,102009.6037
3891,149359.4956
3892,105169.6055
3893,155989.4441
3894,161300.441
3895,69807.57561
3896,72673.30687
3897,112091.1877
3898,108679.0925
3899,25048.5059
3900,41579.56516
3901,78829.73708
3902,78048.00421
3903,103182.2737
3904,180048.2174
3905,58282.31967
3906,90400.76713
3907,147385.5551
3908,18459.16809
3909,85896.51304
3910,142895.6864
3911,57592.45522
3912,59834.11965
3913,92637.47308
3914,104978.804
3915,97672.4097
3916,79736.2999
3917,50288.37432
3918,59433.87654
3919,75290.39908
3920,207934.6419
3921,90214.96172
3922,62795.12538
3923,57366.67521
3924,107340.3858
3925,121230.7698
3926,3561.565899
3927,104958.6319
3928,29371.94359
3929,98099.72774
3930,112858.1463
3931,99240.32049
3932,57637.65929
3933,74166.9095
3934,39794.95446
3935,177241.7518
3936,-19008.42605
3937,114721.796
3938,79261.73295
3939,70306.70526
3940,-13800.52169
3941,83896.61222
3942,187109.3776
3943,92404.47653
3944,101072.9929
3945,84057.52801
3946,55413.12469
3947,192816.6131
3948,43220.14143
3949,127312.6632
3950,206293.9716
3951,84813.6638
3952,33092.94999
3953,70281.19689
3954,152911.3775
3955,67542.71841
3956,72539.58885
3957,36671.92728
3958,40611.81913
3959,36730.88108
3960,33605.32469
3961,100265.5577
3962,49884.6539
3963,52557.7729
3964,170984.9397
3965,95325.43319
3966,39100.64054
3967,20952.2608
3968,115138.7365
3969,78328.36737
3970,107994.7126
3971,95373.31827
3972,104286.4307
3973,124116.8444
3974,157175.5352
3975,19385.00327
3976,124898.3708
3977,97277.27535
3978,82039.80935
3979,146789.9062
3980,16796.99334
3981,128559.5881
3982,60264.5782
3983,36107.82053
3984,132003.537
3985,157741.5384
3986,141280.3609
3987,82425.51842
3988,104165.335
3989,112820.95
3990,70174.45766
3991,89848.13839
3992,153249.9032
3993,67135.08026
3994,124769.0156
3995,108734.612
3996,80390.16572
3997,91019.56528
3998,125099.8078
3999,124422.6639
4000,96265.67444
4001,89093.15021
4002,65059.34982
4003,112064.3927
4004,99870.12465
4005,106975.549
4006,100904.7774
4007,114316.5132
4008,107812.8883
4009,184181.5262
4010,127047.5737
4011,93552.89012
4012,103338.7056
4013,85565.97123
4014,124368.6901
4015,72789.02581
4016,77320.42179
4017,47056.40058
4018,100297.9713
4019,92719.015
4020,150729.7439
4021,111227.4147
4022,79178.50809
4023,129713.8689
4024,92850.38938
4025,141467.0781
4026,57258.28453
4027,50205.8251
4028,111110.6989
4029,129052.4581
4030,23640.57549
4031,77810.90008
4032,82752.30849
4033,112504.902
4034,59574.66064
4035,26914.11918
4036,86005.19528
4037,111992.7189
4038,32565.56803
4039,36271.95272
4040,101464.0899
4041,69589.59664
4042,124713.9988
4043,98609.88188
4044,48522.29306
4045,42362.8009
4046,54703.21243
4047,63553.51155
4048,115522.6216
4049,90191.76934
4050,72026.97604
4051,112889.7933
4052,59422.44482
4053,72431.96553
4054,123002.093
4055,82979.97368
4056,66334.11412
4057,100586.2925
4058,92465.07202
4059,55272.92
4060,56431.06877
4061,83368.1328
4062,110720.0982
4063,53054.21234
4064,113643.0403
4065,58621.20938
4066,152679.402
4067,168535.7397
4068,117404.5704
4069,95719.57088
4070,167752.3655
4071,167539.9689
4072,115888.8
4073,31768.51074
4074,35920.57936
4075,161856.6006
4076,139698.1257
4077,73787.60914
4078,34586.2828
4079,109422.0171
4080,33735.55848
4081,118455.8601
4082,95510.0564
4083,58213.06006
4084,89663.53402
4085,100584.8574
4086,149520.7418
4087,114693.1004
4088,122399.9128
4089,55645.51632
4090,37502.38326
4091,98217.72087
4092,73124.74172
4093,72311.28832
4094,187699.2606
4095,79200.24461
4096,97967.88739
4097,39890.8841
4098,159972.4299
4099,26716.68023
4100,125314.1641
4101,106541.5295
4102,55696.56818
4103,53420.49859
4104,119631.5128
4105,50284.33261
4106,58341.11468
4107,146796.4948
4108,61304.7203
4109,41875.88114
4110,59153.25461
4111,123655.0767
4112,114090.3703
4113,97503.83783
4114,124392.2383
4115,51955.02796
4116,88595.83668
4117,112133.0518
4118,100854.5491
4119,45151.82181
4120,102913.1017
4121,77104.57158
4122,78584.43082
4123,105240.163
4124,97523.68339
4125,29631.53019
4126,107008.6795
4127,53220.79904
4128,132585.8424
4129,23994.55646
4130,141859.9527
4131,74039.52006
4132,62952.34473
4133,179881.662
4134,112255.7472
4135,76208.27209
4136,102756.9981
4137,79191.35783
4138,88962.57707
4139,79706.66554
4140,106133.4932
4141,84781.3853
4142,94203.3618
4143,141984.642
4144,120593.4249
4145,52982.65511
4146,106610.8609
4147,84324.34523
4148,27524.39274
4149,177674.9737
4150,113639.1797
4151,177206.2742
4152,54752.24275
4153,115530.192
4154,84726.77197
4155,122447.4082
4156,94891.43958
